Customer_ID,churned
3914fc25-dc82-4b35-8fa2-82342e20a6ad,No
97939333-0407-4685-a77d-64137931c01d,No
67e4c0ee-3886-415d-8492-a8a37f1a68a4,Yes
73209cff-be90-442d-b84e-802f6d552182,No
22551ab4-ccdc-4a46-a402-b7f7364f3d36,No
ab7af7d3-e189-4f6f-a7f0-57cf8ea4bd22,No
a05b0f47-72ff-4622-98f4-ae7a5e396944,No
c167f17e-aba9-46ae-838b-51a7411151ed,No
a50f0d8e-85bf-48ce-bcbd-cf4945359db5,No
8a3ced52-7439-4ea5-a4ff-605e1c8069a5,No
e5d36a69-a192-47a9-89e1-9aaf333fb7f6,No
0bc99da6-f174-4539-b68e-17679bfbe37c,No
3985966b-a271-4611-a7e0-deb20272b24f,No
d68fc3e3-1243-43e7-891c-67a1822b2df0,No
b77e7db9-40e4-41d4-a893-6f3b94e92329,No
e4965ad6-1761-47a8-b628-776327001e08,No
8c8f20bf-f43a-4c9d-9987-69174cb32d59,No
11caf108-6d22-4609-a430-5abce3e48d49,No
23748322-0946-4586-b100-d003a7b8a645,No
6d162c02-cb2a-451c-aaca-ae82a1b0b873,No
ded43d47-8025-4a47-989b-f4b19abc28d6,No
1290f2ce-dfd6-4e2f-b54e-53e6f121bfdc,No
16e50c51-541e-4915-b490-127f221fe621,Yes
b189f287-fcf4-4c4c-9c08-d762f4d02585,No
d9c94730-306b-4eb9-9d1b-69fcf8ec4f4c,No
24c60cc1-d5a0-4c23-85da-9a9a568a0549,No
d616bb57-7396-4648-8a9a-e0a0d25c2185,Yes
5aecbf34-8186-4acc-ae15-f38492829fe9,Yes
51ed3450-1642-4c45-b1ed-12abd450f4ce,No
be262f19-cfba-4d49-8e98-ff340272d737,No
1c128726-d969-490b-960e-9f892e05bccd,No
efa43f8a-f88b-4575-a0e4-6c23a5d7f29e,No
4c414833-ec98-46a0-bb0c-c84c106dbed7,Yes
753950d7-cf1c-4ad2-b578-3f2206759264,No
5bcf7cbb-9d2d-4042-9b5b-0fad96107eb1,No
ab26098a-1135-48c4-bf67-b96cb3657dac,No
2d9aa2ed-025c-463f-95b0-1a361acc5aab,No
9bd434fc-f6dc-4548-829a-12275b4b2703,Yes
c2adcd95-e963-48fd-b44e-c95ea55f3f60,No
ce283347-d438-4075-9e67-11a0646d57c5,No
138a0732-c30f-4eeb-b9e1-c939395a01de,No
d47477d8-8e9c-4bc4-a4b0-81763b886d83,No
7e6940ec-c274-4ca5-a00b-dcd38e8752a3,Yes
0e70fd0f-dcd6-43cf-8521-ef8342222fb9,No
ec4b1375-d354-45ce-9c88-fdb414c801d4,No
9b7e3c7b-c1e1-47c6-94ba-760436bc0497,No
fb0d2e41-8a6c-4ba4-a517-cf0c7d126a96,No
216e269e-f352-4c56-b415-c06e7343eac3,No
d0904099-dd25-4bc3-ae39-5e61cf7ed75b,Yes
fae99fa8-b1c6-4572-a799-ddcf53a59ec8,Yes
14061579-9956-42a9-a6ee-fa23632a4948,No
9ee39fd4-ebfb-4551-8911-944e36934744,No
888d817c-dffd-4f22-a631-171a6bd386d8,No
f4804a2f-bf94-4d6d-9f28-0c33a47e6094,No
fd8212e2-cf94-4530-8ff4-ff5f7d970822,No
95a2a478-41c1-4c77-bccb-2e2f62b3f427,No
2db397ae-0851-494b-b6b5-414aa878262e,No
d47f3f6f-e405-43d0-b9bb-6dd92872ab14,No
36a2a155-2716-4eff-86ff-797fe38f83c1,No
e7e80816-8b36-44a0-ad93-7bc6011a6ba3,No
f2a0eb3f-507d-4e83-803d-0379c99f66c5,No
829614f2-b8d1-4e1f-b972-cbbada85ff42,No
fd038045-b9f2-452b-8aaa-1501946ae5ff,No
ec3c822e-8067-4a86-b2a3-e525681f004b,No
28a28ef8-546f-408c-9526-39a5e3e4a510,No
9286240f-6587-48a0-b220-2d7ecb84231f,No
dc7a1160-4044-436c-8196-63dcf3ce0823,Yes
0e8015c0-0b95-45f4-8974-e59569b828e5,No
a6beba6c-7963-4424-b65d-8bac8bb159eb,No
cebac6c2-9b42-4b1d-80a5-272e7bb98665,No
5c07f07d-abbc-49e2-899c-fa225eec396b,No
56668bde-14f3-44cc-a378-37e38856b601,No
1915f62c-f835-4d59-b434-e9eb96163f4b,No
84bb76dd-1ca6-4ae4-b7c1-3228fa45d940,No
fb760a95-5561-4d4d-88b6-7daa6f36ea57,No
4031b8d2-a8a6-4856-b4ed-d72ed91b2a9c,No
40a283dd-eb71-4716-8813-2414d5d1a260,No
9d067964-0c4b-4237-83a0-e64a5f983aad,Yes
0bcb5fe9-506b-43bb-ab76-6079f8841a98,No
0017dca3-b5cf-407f-a31e-c5507569f55a,No
0afbace8-9142-423c-abf0-57249c0215b0,No
e731015f-ce6b-436a-8a4e-409e3d41a2af,No
74fc556c-edd3-4ae7-8d37-72ad386b76d9,No
3e64dfb1-0d10-489a-a85b-3bd15992625e,Yes
0973d3a0-a149-4104-a865-863ad1c3baac,No
caa03c4a-5d6f-4e9f-a17b-656a0e1dbe1a,No
0ad0e491-c5fd-4cb5-a800-8aa3006aa773,No
daf7b6fa-52da-4295-b06c-24f1b482f746,No
a752b7ee-bc71-4689-89b5-3276b24dedf3,Yes
a9bbf0a7-3c2c-4540-a2e3-2811d1ee2803,No
75b30b01-d571-4f86-8923-11f2870b1a0f,No
5dcd2665-9f6b-405c-9968-720ff7215e4a,No
78c83790-d01e-4f3f-8501-e7ac51451a70,No
c8b68af0-c563-4a77-bf26-9ac77b2ccacd,No
31a1f548-0f2f-4c3f-8b02-9707c61e8d0f,No
649e9911-001d-49f8-b5b8-4b50a1116b37,No
097fb889-8741-4d9a-98ae-a33a9564a9e2,No
f89df0b5-0cb1-45df-a214-9298bf0b4ce3,No
95236355-865f-47ad-9a16-3d8876ced669,Yes
93e70bf9-830e-44be-9f00-848a9e145ef2,No
3a911942-1000-41e1-8b26-50177bd291a6,No
30949948-ea7b-4ea0-9d89-503fb6a3a037,No
b9727344-d35c-4398-a1e5-03ffdd6f7fba,No
ff4433bd-0ccd-48f2-a364-10cd6e424010,No
8acbfb2c-51e9-4bca-a21f-930ffe05fcaa,No
0ff3381b-6c62-4ba6-b7ce-3ca5473edb4c,No
d1e28cbf-0a70-4947-bf8d-a86d65db3dc2,Yes
4e7509fc-9f5e-47ed-8aeb-9c51c805bd55,No
4b5741d2-9a60-446e-8244-240c2c53b7e1,No
70046606-43df-40cb-b461-bd6503faeac3,Yes
d9f81f68-af2c-4bd0-8112-835135d674f4,No
820c0cda-b671-4254-bf64-cf4dd89e12eb,No
6565a7a5-5bef-4942-ada7-dc918eaa9b82,No
31b9eb26-82ab-47fe-aba5-3f261591bb55,No
80218643-9b7f-4450-a92a-e6a1f0d2db9b,Yes
c4587328-b6cf-4f81-b150-9c7b5da1dcb4,Yes
352b18c2-069b-4d14-995e-507434722949,No
24926eb6-3bed-4b3c-80b4-40ae0f8aeb64,No
bfd25495-b038-4bdc-a743-c784b25dba91,Yes
1b6b3f4f-81ac-4a1b-8d65-99f4b4fdcb99,No
03963bcc-b3c0-4350-b898-d2a0c850f22e,No
dcbacb11-b4d3-4113-b3a8-a27f930ebe75,No
26cec683-b52f-4494-8fef-917c7cad263e,No
f06c686c-3403-4b4a-9ad4-3c56c8401150,Yes
90ce7201-5812-4052-8a7f-a459ac0053d3,No
c6831260-0b3e-450f-9bf9-8f999e3374bf,Yes
b59e79bb-1530-49db-8d0c-deafa85cc7d5,No
8b80f18e-0a54-460c-b766-02b777145e53,No
d80dfa3d-123f-46f6-81a1-e88d70e4f035,Yes
f712bca0-c96e-41eb-a993-01902f430996,No
cfcd377d-d49c-4444-96b8-801b73da56ac,No
9e2806f3-d0d1-4465-b3bd-c41699ddadee,No
ec398faf-e44f-4dd3-82ab-9f1e43c1b699,No
303d4d6c-f080-42c0-9c53-b37306fb9408,No
7ebf70ec-3d1a-4768-bcd7-27a1b9b4a370,No
90b788b0-4f5e-4cc9-ad0d-68014f1438ab,No
ab93c880-74ce-4090-9919-9bd8d1d5b5ef,No
1bacb1ca-2711-456d-9e79-412a8286820a,No
4078e609-1624-4b62-9cac-0748af2d6d66,Yes
9526f931-ab7d-4a6d-ad2d-5893da558e8e,No
4f931a42-e75e-48b7-8b04-2cc9404d7ca5,Yes
cadbe5c2-d7df-4c46-9249-c6def2a8f69b,Yes
0170c900-a352-4476-9ba9-7e9632720ebd,No
eb144d9f-4c69-4c73-86dd-7355947b971d,No
b0b746cb-9ef9-4ecd-aeb8-1393e3a566c6,No
425473ac-fcd2-4d33-b2fe-cef9c61d00d0,Yes
cf34b1fd-9d49-4ace-8fe1-6f9d3b472bce,Yes
faffd540-e5c0-4b89-8b83-9e327af23845,No
63298ed9-5235-4146-8630-528d099755dc,Yes
6ce13712-7c5c-4ba5-972c-a487e66d8cc2,No
d3875522-04b0-4caf-9db5-7c1491a5f458,No
b9d9bafa-4061-4f95-8c80-5718081e80cc,No
e9cf7c62-11b3-4bb0-9f67-052505129834,No
b23dfe43-5db8-4586-909a-96c364ef6eab,No
141eb579-a418-4074-bcce-58f31f25084d,No
789b5740-5578-4bea-8eff-baa1917dbaaa,No
faa68e6e-a9d3-4dc1-8e90-f27f54e86005,No
f33431d6-8582-4bc6-90cc-4a5c4c048c3e,No
d0fb099f-2017-41c6-9539-47b1cd448921,Yes
4079b37c-90df-4fcd-9f71-17cda76fc1e6,No
3d59014c-ddc4-4358-b0da-897d9c69fbc9,No
b8e0353c-4eb2-4db1-90ca-6b1f95ebb2a2,No
859d2ca5-934f-48dd-b589-99f9b86b2031,No
9785ceed-a2cc-4d69-919e-7cd3c8795979,No
5a0fdbef-eafd-4b8a-9258-7288c6b1d842,No
f051acd7-6473-467b-aba1-c06902e71a49,No
f552e228-7876-4cbd-af03-66c165e9b137,No
6b4c454c-bce0-4622-a3b0-1644a0229e52,No
0abd7a53-2220-4c46-916b-46fbc0515bfb,No
6ec55543-9d9a-487e-ab23-2e24d2fe49df,Yes
6cefc1c3-cdc8-4b90-b019-5b5b0a4203ba,No
e9602fb5-3aa7-4516-a24e-3bb404356e46,No
38a42fff-9c92-4dbf-a735-409035e692b5,No
af4c5152-c3fc-40bf-b5c0-7a2f9b1bdc66,No
97cd4128-2edc-4ccd-afee-d92e01b436b9,No
3d0ebd66-3d9e-4bd6-9dfd-ff589b32923a,No
7aecc27e-d928-44b1-a983-d519bc2e9659,No
4979e7a9-bbdc-471d-85b8-1018d8f28c00,Yes
35b9a113-cf10-45a7-91b1-167d60d93c1b,No
582cb4e2-e41f-41b7-bce2-991e73e1eafd,No
68c238e2-6e70-4995-b1ed-024791673796,No
bcc0a255-4ec3-4ebb-a93c-175349374a17,No
9bf29a1f-b929-45b4-bcf7-5fa585e09f5b,Yes
38649c0b-dc15-4d99-89f1-cd80697caeb4,No
c8858881-35dc-4821-8c83-f0077419de5a,No
55bc3317-f29b-4a47-a4c9-9df991fa2e74,No
a5b285a1-0b0e-4174-aff5-09ac69021d5f,No
4cf77374-d28b-4e09-9b3d-171172948775,No
7b06527a-f679-4aeb-920c-4e5438acdca2,No
048b7d63-5339-4812-97b1-62bc41660322,Yes
3b33e9a4-627e-40c6-8791-a4fbd06051aa,No
239abd38-37e0-4dfc-b8ab-6b83ec00e038,No
ac1aad44-a25e-42e2-abee-4605b495500b,No
a2972f9a-c7fa-4ec6-b784-bd8971b9235a,No
9b97b9d1-be46-48c9-8ce4-d770332415e5,Yes
bea86d77-743b-4600-ad28-f59054a1f19b,No
f8dbd234-cd32-4ad0-9a6d-f4543658348e,No
729ad423-eeb1-458c-bba1-bef82d44f654,No
29250de3-ad6a-4619-bacd-dd5849be2bd9,No
1220c87a-32a5-4da6-a9e2-4aaaf2a882d0,No
d0eecc86-4ae6-4653-9f9a-de0695d33f51,Yes
2127f363-801b-44f3-83d1-de19bbc09828,No
ddc3481b-aee0-49f5-84f1-1c76a30d5e8d,Yes
e787ade8-8ca2-43a4-ba20-961c703185e6,No
c9ba4869-e021-403d-af3b-73b3324b0242,Yes
2bf8be45-e764-4646-8282-cd6695af62e9,No
00c1fbc3-fffc-4512-a77a-6c30e34184a7,Yes
25c82678-4e31-43d8-9651-b0dff6c69ab5,No
0c828c6c-779d-4775-a6e2-fff8782c8e7e,No
146fe69f-47aa-40f3-a44a-0ecf0acad49e,Yes
d57e3ca7-4274-43e8-80e0-c9daad85b111,No
a0b9a036-d589-44ab-8178-12947dad146d,No
22c1cca5-4d16-45d8-a69b-b496b48d8517,No
3dce0ea7-e57a-4b7d-9e81-3ce06a2471d7,No
561596de-bf98-48ae-8f4b-1622192c5d76,No
53850a03-0a7a-4af4-bd60-a79560641fd7,Yes
50492543-3b75-4a2f-8ee9-184484892a9b,No
c40235dd-c472-4c65-9936-12a6079ddce8,No
4ed45574-265c-436e-b3fb-b67b48d6c1a6,Yes
01000fde-a1c9-402b-af1a-f10129388aeb,No
22d801c6-4ffb-484c-a831-65ac51a01cef,Yes
d027d7e8-9143-48d2-8b0e-6f6abfc75092,No
c870b8de-4e9f-4f34-a37b-7c584bfb6eb5,No
dfd38c61-c256-479c-a93b-e1af0587d0cf,No
bd6df147-e90d-43fe-91bf-c99f2a10a4e3,No
8d477b28-b57e-4a90-8dc9-930b2ab6d2db,Yes
b7bf1f08-5c7c-4faa-95ed-91d3518b65bd,No
db979fdf-98a0-4625-aeb2-f028fb400cb9,No
8dc511b3-845b-4762-9047-312d380b442e,No
21722ff8-6d98-4246-8796-efc2bbe546a2,No
8a2648a1-2a86-458c-af23-68739f1f3654,No
6ca15e38-bf5f-4e74-9655-8d4b8d4b71aa,No
aa92b969-2ce1-4cee-83c2-8011f1bbb801,Yes
25af5ead-098a-4b7a-a3ed-3cc6541e750f,Yes
f37f9b70-c0a6-4e8b-ac3c-cecd0dcecb47,Yes
c30b4870-b853-42df-9201-04f5e6e85221,Yes
fd8db2db-9f73-485c-8e7f-201ee1e9d836,No
dd9aac9a-f5ad-44d7-b909-a6cd74394fd7,No
c13a85cd-3b62-40c1-8376-14a8f2054e61,No
1430c662-db01-4977-bba0-c6352e033c3d,No
3936a719-1565-4962-9eca-cba286c2fbae,No
a65d1630-c9c2-4838-8acc-654db9d83665,No
d9c0fa13-9242-448e-8267-69f32effaacb,No
8630c8be-cd7d-4758-bdb6-5c16bdddbcfd,Yes
389ccae7-6bb0-46b9-9e53-db7c55fe3599,No
b74be59e-cc71-4029-8423-08a448d136bb,No
3fa840d1-b725-47be-91f6-5a20a51ee805,No
ca70ca4b-ae2b-4d0d-b773-d4cf0ec0d582,No
7edd187b-fe73-44b9-9433-d6d4ed7105ee,No
e46f3dd1-6b0d-459d-b0bd-72ef5778d73a,No
6016529a-1e12-4939-9f49-f01620f3982e,No
66861e01-dc36-4b78-8f81-2ce710172031,No
ab983db9-5c20-4096-8420-43e747d88ecd,Yes
fec453a6-bdd5-41d6-a2b2-6c8bef07e2e9,No
538ac0fb-543d-4ac1-8a20-e979c2710bc1,No
65d6a361-6c84-4f53-a407-8a79f3ca952e,Yes
21d0e88a-4dcb-4ad9-a35d-a27bdcfee876,No
d3b3bec2-672f-4393-b791-5dd717f96554,No
a8f561fe-9235-4ca1-aed9-7cc5e2afb317,No
42204e39-c554-4cc9-8384-f9e68de719a1,No
c37dccc4-5879-4b37-97a6-ecbd320c88cb,No
b586a9c4-db78-4084-b4e8-fd58bf5e8cb3,No
1729a99b-34ff-4c34-bdb4-f37997ddc817,Yes
2d2da885-e462-489f-9fbb-ee3e4bd7c467,No
e41a54c1-933a-45b5-b800-e71212be8505,No
4c819fa2-424a-4b73-b186-27bd5bbbebbc,Yes
690b6d06-98e2-4312-a84f-f3a234c089b9,Yes
5c835ea2-a3c8-4f19-b3ba-df9ddd4ecec3,Yes
f3c037cf-641b-456b-b3de-fe829d958a4a,No
508e43d8-1d84-4b5e-adb8-9825d29d0e30,No
8a49af02-b00e-4bc8-9ac6-9b046b819a0a,No
b197d3e9-299a-4062-97d7-f0158693ee56,No
6c339a18-3862-42b5-9e8f-dfc2f93eeac0,No
e80d2b66-2621-4e88-86a9-747e13406d50,No
679f12da-2243-4ea4-9e89-4d1d6b7e4da6,No
8f9f698f-df6e-402b-b890-7f5be9314864,No
f90716b6-c5b5-48d5-8c7d-61c2d6eec3d0,Yes
db7374a0-f133-4900-8032-4c3928e6af84,Yes
e5beeaa5-b6e1-492f-ba7b-5ff4efe945cb,No
77346be0-b307-474f-9142-e9d7ed41e7a6,No
9b448204-bf96-4693-b882-c996f077dcb8,Yes
aeaa0b58-6678-4c64-a3d5-be01cf574ce2,No
38f2fe16-fa53-4610-ad1f-1993fa1a31a4,Yes
6cc16b0d-d726-4a0e-86dd-8e943dc6b64b,No
5cb96a38-5cdb-46c9-94e7-c0cd240a4a06,No
fa6c06ab-d31f-490e-b480-ef9d1ca8f6a9,No
8182b6b3-90b5-45c6-bd0a-76405bed5e9a,No
adc372b9-4254-4c79-b9e1-6bcc63ffd4c5,Yes
be0f1286-3021-4348-b6b3-2ded45047363,No
ae8d2cf7-b20d-4ca1-b74f-6a403428c86c,No
6b19221c-4486-40af-baed-ef07e5e8add9,No
5d9ad1c3-4151-42b6-a975-2f932960a6fa,No
07011a11-e8e3-40e6-87a1-63947aad48ec,No
dd5563a8-fe59-48c1-942e-24f4d9b6a81c,No
9358597a-5830-4bbe-a3f4-0067f3ce6732,No
8134cd2d-399a-40b1-a363-f6474208e3f3,No
253bcee9-62e7-483c-ab2e-2cadb72af58a,No
2b5c40f9-7ea1-432b-a545-0ab9fad21f28,No
d545049c-b8c4-40b1-8a29-36fa763790a3,Yes
f0bbf50d-f7fe-44f5-9e47-f57cd0fec982,No
b2941736-d9d0-4f32-86d3-e368edf61a3f,No
da2da5fc-4d47-43ba-837e-2e1b3a8a8ac6,No
14c13504-82e3-4a5d-9907-ac4dc91e3c26,No
709c2467-946b-47b5-b60d-290ad9474d30,No
5e4a6b4c-c1db-49e1-9d7c-27671396b440,No
f2d6729a-df24-40b9-b4d2-df294f9dd2ab,No
27a510b9-b3ce-4c83-bb48-dab3422ec7da,No
bab96c2a-8105-4d0c-8bd9-1aabe0d76f21,No
5ded214f-0707-49c9-a544-be3f7511a608,No
4630dc37-cdbd-427a-b727-cce48bc53026,No
dd625724-b094-498f-a1ff-cc468962ea0d,No
9bea24d2-61d6-4af3-b3eb-bdf24d607443,No
339fb247-78e3-4972-9e9b-f2f2e9beba97,Yes
387ac9ee-8d4f-4156-99db-190f5940683b,No
847a4cf5-6093-44b0-beed-0889cc2d4897,No
5385a289-8a6a-423b-afcc-7c8957b2c633,No
1613dd05-b536-444b-84e5-7d53700cd909,No
1bedff67-d48a-40fd-bb11-f3ae68e6981e,No
9c9e0357-f27e-40aa-9f31-b1898b25d596,No
289a083b-ebeb-4439-bc5c-410da536d128,No
ccc85da0-ebb2-48d2-aa7d-528d7a0b754c,Yes
59f068da-8eb0-4238-b820-979b6cdd9884,No
b7b29cf7-1210-47e4-89a0-0541d46a82a6,No
8e4678f9-c0ab-4589-a404-b6a8eae4f2bd,No
c52cf26c-4ea9-4a6b-add4-1327ba70ddb8,Yes
4dd339e7-fd14-4c39-bdda-ad59c57e8b36,No
7939c679-37d9-4d47-84ea-77014adab4e6,No
bf87fde9-5121-40e5-9778-078dec64d616,No
d405afa4-96a8-40ba-973c-9e9e50ab883a,No
388cd360-d997-4d6e-a468-ebea57a5360d,No
304da81c-e330-4740-b8cf-c1c9359f9817,No
70b89cee-7e11-4e6a-9e20-5ade6f60a7f0,No
866571ee-87b2-4d28-bf5a-1dee611404db,No
a09ccfc4-dfbf-46d9-af8a-db4a86cebf1c,No
de6a4d1f-d8c8-47bc-8ddc-0a935410d939,No
db87c98d-0b61-4992-8973-75c264c8b334,Yes
18a799d5-ade6-4ca5-af58-6c5267dcd314,No
a5d44106-47be-4de1-a4b6-8bed0b166238,No
e9867c11-bd06-44d7-818a-4b19a1bc1536,No
52f771a2-6da9-49a7-815a-cbf15c1cbb18,No
51306cad-d7f2-40bb-8aa9-728b3cf5ef33,No
af277124-c7ed-41f3-99f5-377159236014,Yes
40033873-281d-49fe-bf83-ea204253f82b,Yes
83a7946d-6177-4bc3-b811-0ba9fc71f5c6,No
326bdd3a-3192-4dd0-b2f5-c2c8ab9c661c,No
6ecf1f32-6305-4369-b3f6-c7d365e48973,Yes
6b8ed3d2-203f-43a0-bc8f-935a84f6f680,No
29ae9fb9-b3a4-45be-9baa-fadb98772ba5,No
79e72ed8-99bc-4bf0-8612-69089a51d9f2,Yes
b7e4bad2-a971-4978-ba62-22f60609c47d,No
999c18bb-7c84-422c-93ae-4b6d3da1180f,No
ba29ad4c-98d4-4e26-b5ae-f1a3de4866f6,Yes
d1675e35-2947-4e29-8ee9-c4c985ce1554,No
252f58f4-45f7-4c28-bb79-a27a2b2dea86,No
78949fc7-a166-41e8-b827-bf1f52b4611a,No
d01d2f77-f1c4-42e6-9c89-948dd5a12328,No
660896ea-40a1-4c21-b320-731f1ba1bf3a,No
a9262ef2-09c9-4580-9e79-f75bf2dc4e8b,No
442372b7-7137-4e62-8191-7f953cd7ccb6,No
7a1048f4-a6a1-43e0-8099-1515283a41eb,No
416a7692-7bf3-4be0-a71b-5db0fbc1cbd8,No
a7b0771d-cb1b-44f1-91c3-59d415f43406,No
d6db3313-3ae6-463b-852c-8670a7b6e6bf,No
5c42c5d4-ca12-4cf4-982c-b2a91717f5dd,No
957316c4-2bd0-45b6-9471-a2ea1269d8f4,No
479fee89-544c-43bd-9476-252e48bdb0de,No
212efbe9-d5a2-40d6-a2e0-d5dc63c714e4,No
b1a502c1-9f7b-4bda-a5f3-91f8e55f4f14,No
217edb6f-53b2-464d-a516-e3d1e4d203d2,No
22f26951-5382-4b0a-869f-3591ee4c7bff,Yes
9e346196-54d0-4311-a65b-a3788ca7bb0d,No
5596e616-9c26-4b3c-97a2-6179dbbe86ae,Yes
1a61d7d4-c5a9-4e8c-b372-b14d2d98940f,No
b80d6d28-460c-4bfa-a70c-0667556e1c57,No
486a5446-e68d-4963-bf79-2ea26d59aa08,No
0152ca6b-0ead-4f0a-a9f1-8a2e99f3bbb1,No
43d21af3-a963-4cc6-9386-73af888add81,No
6e34b156-5705-49cf-8236-da3811508692,No
4fbebd19-5258-410b-9b72-ab58e1d66e9c,No
25f98524-aec4-48b0-8907-a507cfb0023c,No
4563ec66-5ec4-41bb-a3b0-1bd18a90c26e,No
e16c2f7c-d35d-4d8c-8bfd-aa5fb03092f2,No
6c34baed-c098-48cb-b60e-8b6b8c0358e0,Yes
34e3757a-899e-4552-9276-737036b4477c,No
1531d3bd-6306-40e1-96c6-361ac9e0382d,Yes
da33318f-b4ed-469e-a20d-d2b113a289e7,No
c611a76e-a155-40a4-adf0-4121be222d4b,No
018d6ca4-e194-4109-a3b3-7da374625295,No
cecd0755-c953-4d3e-b294-0b5ef966abd9,No
8f693074-5fc2-4d0b-b0e9-dd4650fdaf58,No
cb0c10b3-0f43-4f8e-b61d-f436a346ab80,No
3a68445f-99c9-4e1b-80f9-38a1bc13eb8a,Yes
6a28f616-012b-4fbf-9ab6-b69f602ffaef,No
30aa6be4-d3a4-4b2a-b080-2e95bdc737d3,Yes
7218717b-c0b6-477d-ba6b-ca372e8a16a9,No
43448420-80ed-485a-8299-ff04c6b08f0a,No
8fe498dd-79c2-4b7d-8588-d7dffaf80969,No
d9e37099-614c-48c0-ab40-e7fdb571572d,No
5c3aade6-b97b-40ce-a734-71b68c0f26b3,No
d38608e5-baf2-48c1-bcde-14609ae80032,No
74e34382-c83e-434c-8742-bb114ba90a03,No
428070c8-de73-4da6-96c6-8f7365a51506,Yes
abca3dfc-72ea-4c7c-928d-47e1d69ad500,No
afe9809e-900f-4fed-87b2-14ed704df526,No
ec80fd64-feca-4459-b404-f046f800af0d,No
2fdcb589-174e-46f9-8e1a-5eca4dd77504,No
66a43bcb-40c1-4bb4-b797-4b3bc9c1a29f,No
73c173d0-ac4b-405d-bda6-99af5a2a7cd8,No
bd9eda45-fe26-49a2-8d11-a43442e04c27,No
fd2f8742-c098-441f-8d1e-e6b12ba9a220,No
e2a523be-1f44-4e97-a857-85c7b3cdb825,Yes
c2408187-a1bf-402b-9cc4-6a7b4a1004eb,No
082f40f0-5757-4992-8e80-e09bb311d906,No
41e0e67f-5ec7-4733-85d5-3e2243c371b8,No
ffb5b908-58cb-4261-9d01-48014541b8de,No
b8ff797b-19f0-47ca-bdeb-b356a42bf856,No
c7c0e7d6-d067-486a-afd4-eeb0317bb691,No
8e60f093-c565-4e0f-8e3d-851d43a0cc06,No
2b81a7fc-1dfe-433e-a623-22db7ec4d850,No
2935bdc7-a06a-4402-8214-e233c238f483,No
ce078056-e5d2-4ff4-b7e0-0ec0a75f4387,Yes
22c520c1-20c4-4750-a408-2a2f3466f800,No
eec94e33-1d4f-4aec-8bd1-047a5c32db1a,Yes
b41fff17-3a5d-4c74-88dd-bef685bc542e,No
e13b83da-87e6-42ce-898c-41e49147d3ba,No
30732256-fc4f-4a0b-9c9b-603e649fa70d,Yes
5418230c-d45a-40ad-8648-ee0055657b14,No
ead11e2c-64c8-462f-9a54-7070f663da79,No
6b61d4c8-f85a-48ad-b71a-5fa7b748e403,No
0017d65e-44de-4e30-83cc-d3c6829f13fa,Yes
9b5e9df7-33b4-4a6e-a0c1-047c17183f27,No
b6cf3732-5d53-497c-9eaa-baafbfd1d8e3,No
575ce651-dc1f-420c-81a1-4112b24fd973,No
93b396b6-112f-4403-8eed-bae8f6391964,No
befa2605-0eae-4baf-87d8-99229d0fd7c4,No
d0dc812d-c561-4e6d-a0d5-920da0de2778,No
54c4492b-a591-4133-9534-fd271cde91db,No
3f3d8d1b-2da8-4482-bc0f-c506110e4c15,No
8e0973c2-e6ff-46fc-bb17-d2978db8b182,No
94743452-4004-4e4e-ad08-0f461b648d2f,No
da315c71-dba0-4147-ab02-b02eb3eba2b4,No
184734c9-fd84-46a3-ba45-973b65351db0,No
5fd11929-57f7-4200-9464-e03c1b9d7907,Yes
fd008f85-f4de-4340-b3ea-b2ba767e54a9,No
d06443e4-7035-4792-805e-d6a02f1cac6b,No
4f601a8f-aa55-4f41-b365-97cbacaf239d,No
fa580626-9d76-4965-9257-574a1ae41884,No
546b8f7f-466b-45d3-8fd8-163bfdf10e95,No
9e1d78be-d62c-40d1-a97b-e2825b1e54aa,No
3536c0e2-b373-4a1e-b0cc-17101795f98e,No
cafd34e2-55e3-4e72-8109-61803fa80cf0,No
ed6522d6-c386-4f1a-bc59-56f969de29dd,Yes
29db9503-4985-4ac0-969c-b906223029a3,No
452e537d-1c94-41b6-b990-c51d00541878,Yes
a0936bbe-9957-4001-b9ef-50d9f949f1e0,No
72b0a810-770c-43df-8f65-e3a3f703129c,No
e6cdbd78-9a3f-4879-822e-7ef154c92262,No
3f8137c4-f7ca-47fa-a72b-8d5976cd0fb3,No
35fe67f5-84d9-47c3-8c1d-de7d462e4521,No
11142ce0-f01d-4437-a178-8b3794c10f10,No
2f539d2a-ed12-4252-b6f3-9b762426c159,No
8daf3014-1307-43b6-a3ba-caf509a4b69f,No
37025a36-0559-4cdb-94fc-fb882e462c87,No
efc01dcb-907b-4438-8af9-7c9b32a077f5,No
3e4ccd4f-83c1-4173-89b4-9b160c2a2903,No
8ab1b3c0-32a8-410a-a60c-6a5a061fb66f,No
60b145d7-cbd3-4fa9-81c2-a3aef94a2c22,Yes
a84c61f6-75c8-4d66-b002-658b4a5a9a82,No
ce173334-d621-4d49-a1d2-54c3eb88fffa,No
7c4828eb-ab4a-49a4-b2b3-6d92f1580de3,No
13387838-d568-4a30-a0a3-49818b0703a9,No
20b88dee-cb38-4aab-897f-50156e688503,Yes
f7b09a82-e4e0-462c-937e-832285eaff92,No
ca5de2bf-9935-4a0e-8ec7-3bace5dda043,No
